河田朋也,2022/7/6,ミツヤ180521-01,ミツヤ01,ミツヤ株式会社,グリスガン　本体先のホース,SPK-3C,0,,,1,個,,,仕上げ場,,,,,,,,
河田朋也,2022/7/6,ミツヤ 170821,ミツヤ01,ミツヤ株式会社,3個口延長コード　5M,TKC15-053P,0,,,2,個,,,仕上げ場,,,,,,,,
河田朋也,2022/7/6,ミツヤ328-01,ミツヤ01,ミツヤ株式会社,ヤスリ　中目　平,ツボサン,0,,,2,箱,16,本,シェル工場,,,,,,,,
河田朋也,2022/7/6,ミツヤ269,ミツヤ01,ミツヤ株式会社,"噴霧器　握り付きホース 31,41,42",10 L　キンボシ㈱　6006,2,7/11,,15,個,,,出荷検査場,,,,,,,,
河田朋也,2022/7/6,ミツヤ456,ミツヤ01,ミツヤ株式会社,ワン型ブラシ,鉄線　小バラ,3,7/11,,10,個,,,出荷検査場,,,,,,,,
河田朋也,2022/7/6,更井-20220401-02,更井01,更井豊商店株式会社,切断砥石　スーパーリトル,180*2.5*22,1箱,7/10,,4,箱,200,枚,西工場,,,,,,,,
河田朋也,2022/7/6,猪木220429-05,猪木01,猪木酸素玉島店有限会社,高純度アルゴン(7?),,1本,7/13,,1,本,,,指定場所,,,,,,,,
河田朋也,2022/7/6,ナカ　220411-06,ナカヤマ　01,ナカヤマ株式会社,ディストリビューター,WA-1802 ,3個,,,5,個,,,西工場,,,,,,,,
河田朋也,2022/7/6,ナカ　220411-02,ナカヤマ　01,ナカヤマ株式会社,コントロールゲージ,WA-1661 ,3個,,,5,個,,,西工場,,,,,,,,
河田朋也,2022/7/6,ナカ　220411-09,ナカヤマ　01,ナカヤマ株式会社,ブレード,WA-2075,3箱,,,5,箱,40,枚,西工場,,,,,,,,
河田朋也,2022/7/11,シマダ220707-01,島オール 01,シマダオール株式会社,NK　バランスエース,NTW-9,0,,,2,台,,,電気炉,,,,,,,,
河田朋也,2022/7/11,シマダ220707-02,島オール 01,シマダオール株式会社,NK　バランスエース,NTW-2R,0,,,2,台,,,電気炉,,,,,,,,
河田朋也,2022/7/11,ミツヤ352,ミツヤ01,ミツヤ株式会社,ホーマーナット　生地,W3/4-10,15個,,,1,箱,40,個,フラン,,,,,,,,
河田朋也,2022/7/11,ミツヤ201116-01,ミツヤ01,ミツヤ株式会社,ロックペイント　水性建物用,白　0.7L　Ｈ75-7500,0,,,1,缶,,,フラン,,,,,,,,
河田朋也,2022/7/11,玉島塗料 200314-01,玉島塗　01,玉島塗料販売有限会社,速乾PZヘルゴンエコ,指定色A(近似) 16K,1/2缶,,,1,缶,,,出荷検査場,,,,,,,,
河田朋也,2022/7/12,　,ミツヤ01,ミツヤ株式会社,散水ホース交換,,,,,1,式,,,,,,,,,,,
河田朋也,2022/7/12,　,ミツヤ01,ミツヤ株式会社,メッキドリルスクリュ　100本入,FLAT-5X19P,,,,1,Pk,,,保全,,,,,,,,
河田朋也,2022/7/12,　,ミツヤ01,ミツヤ株式会社,メッキドリルスクリュ　100本入,PAN-4X19P,,,,1,Pk,,,保全,,,,,,,,
河田朋也,2022/7/12,　,ミツヤ01,ミツヤ株式会社,メッキドリルスクリュ　100本入,FLAT-4X19P,,,,1,Pk,,,保全,,,,,,,,
